date,total_demand,peak_demand,avg_temp,is_weekend,month,event_name,event_type,context_text,next_day_demand
2023-10-31,1750.7,124.13,41.766666666666666,0,10,,none,Date: 2023-10-31. Fall weekday. Average temperature: 41.8°F (cool). Regular weekday. Normal commuting and commercial activity expected.,1760.58
2023-11-01,1760.58,119.41,33.94166666666667,0,11,,none,Date: 2023-11-01. Fall weekday. Average temperature: 33.9°F (cold). Standard operations. Weather-driven variation expected.,1741.99
2023-11-02,1741.99,118.74,33.237500000000004,0,11,,none,Date: 2023-11-02. Fall weekday. Average temperature: 33.2°F (cold). Standard operations. Weather-driven variation expected.,1780.5
2023-11-03,1780.5,121.97,31.641666666666666,0,11,,none,Date: 2023-11-03. Fall weekday. Average temperature: 31.6°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1327.3700000000001
2023-11-04,1327.3700000000001,88.36,31.758333333333336,1,11,,none,Date: 2023-11-04. Fall weekend. Average temperature: 31.8°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1337.83
2023-11-05,1337.83,95.84,34.13333333333333,1,11,,none,Date: 2023-11-05. Fall weekend. Average temperature: 34.1°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1779.76
2023-11-06,1779.76,117.43,31.52916666666667,0,11,,none,Date: 2023-11-06. Fall weekday. Average temperature: 31.5°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1758.64
2023-11-07,1758.64,122.99,29.933333333333334,0,11,,none,Date: 2023-11-07. Fall weekday. Average temperature: 29.9°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1799.31
2023-11-08,1799.31,120.36,33.13333333333333,0,11,,none,Date: 2023-11-08. Fall weekday. Average temperature: 33.1°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1787.16
2023-11-09,1787.16,120.56,32.44166666666667,0,11,,none,Date: 2023-11-09. Fall weekday. Average temperature: 32.4°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1737.66
2023-11-10,1737.66,121.09,33.3375,0,11,,none,Date: 2023-11-10. Fall weekday. Average temperature: 33.3°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1936.72
2023-11-11,1936.72,133.48,33.63333333333333,1,11,PSU vs Michigan,big_game,Date: 2023-11-11. Fall weekend. Average temperature: 33.6°F (cold). Big football game at Beaver Stadium. Significant increase in visitors to State College.,1328.79
2023-11-12,1328.79,90.22,34.00416666666667,1,11,,none,Date: 2023-11-12. Fall weekend. Average temperature: 34.0°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1817.68
2023-11-13,1817.68,121.16,32.016666666666666,0,11,,none,Date: 2023-11-13. Fall weekday. Average temperature: 32.0°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1791.8899999999999
2023-11-14,1791.8899999999999,122.23,33.32083333333333,0,11,,none,Date: 2023-11-14. Fall weekday. Average temperature: 33.3°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1765.85
2023-11-15,1765.85,122.55,31.987499999999997,0,11,,none,Date: 2023-11-15. Fall weekday. Average temperature: 32.0°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1772.49
2023-11-16,1772.49,113.55,32.475,0,11,,none,Date: 2023-11-16. Fall weekday. Average temperature: 32.5°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1752.3600000000001
2023-11-17,1752.3600000000001,116.94,33.475,0,11,,none,Date: 2023-11-17. Fall weekday. Average temperature: 33.5°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1712.56
2023-11-18,1712.56,124.7,33.78333333333333,1,11,PSU vs Rutgers,psu_game,Date: 2023-11-18. Fall weekend. Average temperature: 33.8°F (cold). Football game at PSU today. Tailgating and fan activity throughout the day.,1295.35
2023-11-19,1295.35,87.14,33.300000000000004,1,11,,none,Date: 2023-11-19. Fall weekend. Average temperature: 33.3°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1786.64
2023-11-20,1786.64,124.66,33.50833333333333,0,11,,none,Date: 2023-11-20. Fall weekday. Average temperature: 33.5°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1799.73
2023-11-21,1799.73,126.92,35.02916666666667,0,11,,none,Date: 2023-11-21. Fall weekday. Average temperature: 35.0°F (cold). Standard operations. Weather-driven variation expected.,1770.7
2023-11-22,1770.7,118.26,33.24583333333333,0,11,,none,Date: 2023-11-22. Fall weekday. Average temperature: 33.2°F (cold). Standard operations. Weather-driven variation expected.,1738.3
2023-11-23,1738.3,117.23,32.395833333333336,0,11,,none,Date: 2023-11-23. Fall weekday. Average temperature: 32.4°F (cold). Standard operations. Weather-driven variation expected.,1770.97
2023-11-24,1770.97,121.13,32.35,0,11,,none,Date: 2023-11-24. Fall weekday. Average temperature: 32.4°F (cold). Standard operations. Weather-driven variation expected.,1316.05
2023-11-25,1316.05,88.05,31.95,1,11,,none,Date: 2023-11-25. Fall weekend. Average temperature: 31.9°F (cold). Standard operations. Weather-driven variation expected.,1309.5
2023-11-26,1309.5,93.14,35.4625,1,11,,none,Date: 2023-11-26. Fall weekend. Average temperature: 35.5°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1744.2
2023-11-27,1744.2,120.62,34.50833333333333,0,11,,none,Date: 2023-11-27. Fall weekday. Average temperature: 34.5°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1785.85
2023-11-28,1785.85,112.77,29.745833333333334,0,11,,none,Date: 2023-11-28. Fall weekday. Average temperature: 29.7°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1722.45
2023-11-29,1722.45,116.73,34.62083333333333,0,11,,none,Date: 2023-11-29. Fall weekday. Average temperature: 34.6°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1802.92
2023-11-30,1802.92,126.27,32.43333333333333,0,11,,none,Date: 2023-11-30. Fall weekday. Average temperature: 32.4°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1536.75
2023-12-01,1536.75,104.54,29.641666666666666,0,12,,none,Date: 2023-12-01. Winter weekday. Average temperature: 29.6°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1118.44
2023-12-02,1118.44,80.01,29.879166666666666,1,12,,none,Date: 2023-12-02. Winter weekend. Average temperature: 29.9°F (cold). Standard operations. Weather-driven variation expected.,1176.31
2023-12-03,1176.31,78.96,29.458333333333332,1,12,,none,Date: 2023-12-03. Winter weekend. Average temperature: 29.5°F (cold). Standard operations. Weather-driven variation expected.,1524.34
2023-12-04,1524.34,107.0,30.245833333333334,0,12,,none,Date: 2023-12-04. Winter weekday. Average temperature: 30.2°F (cold). Standard operations. Weather-driven variation expected.,1572.23
2023-12-05,1572.23,108.81,31.95,0,12,,none,Date: 2023-12-05. Winter weekday. Average temperature: 31.9°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1522.7
2023-12-06,1522.7,113.72,30.833333333333332,0,12,,none,Date: 2023-12-06. Winter weekday. Average temperature: 30.8°F (cold). Standard operations. Weather-driven variation expected.,1507.9
2023-12-07,1507.9,108.38,30.099999999999998,0,12,,none,Date: 2023-12-07. Winter weekday. Average temperature: 30.1°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1553.81
2023-12-08,1553.81,106.85,30.579166666666666,0,12,,none,Date: 2023-12-08. Winter weekday. Average temperature: 30.6°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1142.67
2023-12-09,1142.67,77.8,29.358333333333334,1,12,,none,Date: 2023-12-09. Winter weekend. Average temperature: 29.4°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1190.99
2023-12-10,1190.99,80.24,31.150000000000002,1,12,,none,Date: 2023-12-10. Winter weekend. Average temperature: 31.2°F (cold). Standard operations. Weather-driven variation expected.,1565.16
2023-12-11,1565.16,106.76,30.708333333333332,0,12,,none,Date: 2023-12-11. Winter weekday. Average temperature: 30.7°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1594.04
2023-12-12,1594.04,114.17,30.5125,0,12,,none,Date: 2023-12-12. Winter weekday. Average temperature: 30.5°F (cold). Standard operations. Weather-driven variation expected.,1532.94
2023-12-13,1532.94,99.46,29.195833333333336,0,12,,none,Date: 2023-12-13. Winter weekday. Average temperature: 29.2°F (cold). Standard operations. Weather-driven variation expected.,1547.11
2023-12-14,1547.11,108.42,31.570833333333336,0,12,,none,Date: 2023-12-14. Winter weekday. Average temperature: 31.6°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1549.72
2023-12-15,1549.72,102.93,29.5,0,12,,none,Date: 2023-12-15. Winter weekday. Average temperature: 29.5°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1173.61
2023-12-16,1173.61,81.36,28.787499999999998,1,12,,none,Date: 2023-12-16. Winter weekend. Average temperature: 28.8°F (cold). Standard operations. Weather-driven variation expected.,1195.08
2023-12-17,1195.08,77.98,30.175,1,12,,none,Date: 2023-12-17. Winter weekend. Average temperature: 30.2°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1544.2
2023-12-18,1544.2,108.07,29.204166666666666,0,12,,none,Date: 2023-12-18. Winter weekday. Average temperature: 29.2°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1569.54
2023-12-19,1569.54,108.91,29.95,0,12,,none,Date: 2023-12-19. Winter weekday. Average temperature: 29.9°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1538.81
2023-12-20,1538.81,107.24,29.479166666666668,0,12,,none,Date: 2023-12-20. Winter weekday. Average temperature: 29.5°F (cold). Standard operations. Weather-driven variation expected.,1592.05
2023-12-21,1592.05,110.59,30.425,0,12,,none,Date: 2023-12-21. Winter weekday. Average temperature: 30.4°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1543.91
2023-12-22,1543.91,102.82,31.166666666666668,0,12,,none,Date: 2023-12-22. Winter weekday. Average temperature: 31.2°F (cold). Standard operations. Weather-driven variation expected.,1170.33
2023-12-23,1170.33,86.01,29.916666666666668,1,12,,none,Date: 2023-12-23. Winter weekend. Average temperature: 29.9°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1157.29
2023-12-24,1157.29,81.36,29.15833333333333,1,12,,none,Date: 2023-12-24. Winter weekend. Average temperature: 29.2°F (cold). Typical day. No special events. Demand follows seasonal baseline.,1042.26
2023-12-25,1042.26,66.45,29.704166666666666,0,12,Christmas,holiday,Date: 2023-12-25. Winter weekday. Average temperature: 29.7°F (cold). Public holiday today. Reduced commercial activity; residential demand dominant.,1555.85
2023-12-26,1555.85,105.72,32.43333333333333,0,12,,none,Date: 2023-12-26. Winter weekday. Average temperature: 32.4°F (cold). Standard operations. Weather-driven variation expected.,1555.53
2023-12-27,1555.53,103.69,29.6125,0,12,,none,Date: 2023-12-27. Winter weekday. Average temperature: 29.6°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1546.47
2023-12-28,1546.47,106.47,30.987499999999997,0,12,,none,Date: 2023-12-28. Winter weekday. Average temperature: 31.0°F (cold). Standard operations. Weather-driven variation expected.,1534.38
2023-12-29,1534.38,107.51,29.954166666666666,0,12,,none,Date: 2023-12-29. Winter weekday. Average temperature: 30.0°F (cold). Standard operations. Weather-driven variation expected.,1131.0
2023-12-30,1131.0,79.19,29.458333333333332,1,12,,none,Date: 2023-12-30. Winter weekend. Average temperature: 29.5°F (cold). Regular weekday. Normal commuting and commercial activity expected.,1127.21
